experiment,activation,seeds,num_seeds,metric,min_gamma,min_value,max_gamma,max_value,abs_range,rel_range_pct,largest_adjacent_gamma_pair,largest_adjacent_delta,gamma_values
discontinuous_gradient,smooth_relu_1,"42,43,44,45,46",5,near_grad,1.0,0.4010897291630014,0.0,0.4502265006845252,0.04913677152152379,12.250817697093108,0.1->1,0.04365102563428053,0:0.450227; 0.01:0.425956; 0.1:0.444741; 1:0.40109; 10:0.436679
discontinuous_gradient,smooth_relu_1,"42,43,44,45,46",5,far_grad,0.1,0.19145851597782568,0.0,0.2216155497373478,0.03015703375952211,15.751210441333848,0->0.01,0.024932419284167145,0:0.221616; 0.01:0.196683; 0.1:0.191459; 1:0.192453; 10:0.204431
discontinuous_gradient,smooth_relu_1,"42,43,44,45,46",5,near_far_ratio,0.0,2.0540685165101085,0.1,2.342884555507826,0.2888160389977177,14.060681845628997,0.1->1,0.2628253457598375,0:2.05407; 0.01:2.16964; 0.1:2.34288; 1:2.08006; 10:2.14474
discontinuous_gradient,smooth_relu_1,"42,43,44,45,46",5,neurons,10.0,42.0,1.0,47.2,5.200000000000003,12.380952380952388,1->10,5.200000000000003,0:43.2; 0.01:44.8; 0.1:44.6; 1:47.2; 10:42
discontinuous_gradient,smooth_relu_1,"42,43,44,45,46",5,near_score,10.0,18.36327179037107,0.1,19.799804017543536,1.4365322271724672,7.822855554126932,0.1->1,0.8612484853643636,0:19.1862; 0.01:18.9421; 0.1:19.7998; 1:18.9386; 10:18.3633
discontinuous_gradient,smooth_relu_1,"42,43,44,45,46",5,eval_h1,1.0,0.1777644351743013,0.0,0.20504323424518356,0.027278799070882265,15.345476188268425,0->0.01,0.01783485011075453,0:0.205043; 0.01:0.187208; 0.1:0.188838; 1:0.177764; 10:0.191538
discontinuous_gradient,smooth_relu_4,"42,43,44,45,46",5,near_grad,10.0,0.2115377433061848,0.1,0.22689992299377837,0.015362179687593569,7.262145963880299,1->10,0.015236881473806474,0:0.226639; 0.01:0.221864; 0.1:0.2269; 1:0.226775; 10:0.211538
discontinuous_gradient,smooth_relu_4,"42,43,44,45,46",5,far_grad,0.1,0.08139322071929973,1.0,0.1144250044775324,0.033031783758232666,40.58296681998758,0.1->1,0.033031783758232666,0:0.0823291; 0.01:0.0887772; 0.1:0.0813932; 1:0.114425; 10:0.098403
discontinuous_gradient,smooth_relu_4,"42,43,44,45,46",5,near_far_ratio,1.0,2.166351733642058,0.0,2.8855018886348134,0.7191501549927555,33.19637083049872,0.1->1,0.6316610938307825,0:2.8855; 0.01:2.60749; 0.1:2.79801; 1:2.16635; 10:2.32222
discontinuous_gradient,smooth_relu_4,"42,43,44,45,46",5,neurons,10.0,113.2,0.1,114.4,1.2000000000000028,1.0600706713780943,0.1->1,0.6000000000000085,0:114; 0.01:114.2; 0.1:114.4; 1:113.8; 10:113.2
discontinuous_gradient,smooth_relu_4,"42,43,44,45,46",5,near_score,10.0,23.932678790287415,0.1,25.900190996249144,1.9675122059617287,8.221027922541637,1->10,1.8468289571780758,0:25.7996; 0.01:25.3555; 0.1:25.9002; 1:25.7795; 10:23.9327
discontinuous_gradient,smooth_relu_4,"42,43,44,45,46",5,eval_h1,0.01,0.0825969980641713,1.0,0.09473637590043692,0.012139377836265619,14.69711747494054,0.1->1,0.011243590143485818,0:0.0826733; 0.01:0.082597; 0.1:0.0834928; 1:0.0947364; 10:0.0866627
discontinuous_gradient,smoothy_relu_sphere,"42,43,44,45,46",5,near_grad,0.1,0.20319830756510268,1.0,0.2100648517644199,0.006866544199317232,3.379232967832303,0.1->1,0.006866544199317232,0:0.204766; 0.01:0.205267; 0.1:0.203198; 1:0.210065; 10:0.207693
discontinuous_gradient,smoothy_relu_sphere,"42,43,44,45,46",5,far_grad,0.0,0.0415060233793625,0.1,0.04342425209045758,0.0019182287110950796,4.621567076090589,0.01->0.1,0.0010703780456619294,0:0.041506; 0.01:0.0423539; 0.1:0.0434243; 1:0.0426381; 10:0.0418808
discontinuous_gradient,smoothy_relu_sphere,"42,43,44,45,46",5,near_far_ratio,0.1,4.777086594130138,10.0,5.000607290871826,0.22352069674168806,4.679017060656592,0.1->1,0.18908283053549813,0:4.97034; 0.01:4.93044; 0.1:4.77709; 1:4.96617; 10:5.00061
discontinuous_gradient,smoothy_relu_sphere,"42,43,44,45,46",5,neurons,1.0,142.6,10.0,146.6,4.0,2.8050490883590466,1->10,4.0,0:143.8; 0.01:143.6; 0.1:144.6; 1:142.6; 10:146.6
discontinuous_gradient,smoothy_relu_sphere,"42,43,44,45,46",5,near_score,0.1,29.375789497260204,10.0,30.4548253119657,1.0790358147054953,3.6732146885997183,1->10,0.5399584797222374,0:29.4146; 0.01:29.4196; 0.1:29.3758; 1:29.9149; 10:30.4548
discontinuous_gradient,smoothy_relu_sphere,"42,43,44,45,46",5,eval_h1,0.0,0.07027544147762604,1.0,0.07186057618186423,0.0015851347042381836,2.2556026271892593,0->0.01,0.0006190424762729102,0:0.0702754; 0.01:0.0708945; 0.1:0.0712661; 1:0.0718606; 10:0.0715172
discontinuous_gradient,smoothy_relu_w0_05,"42,43,44,45,46",5,near_grad,0.01,0.1713964031462428,10.0,0.21538243017913114,0.04398602703288834,25.663331450052407,1->10,0.023192447087038437,0:0.185918; 0.01:0.171396; 0.1:0.182633; 1:0.19219; 10:0.215382
discontinuous_gradient,smoothy_relu_w0_05,"42,43,44,45,46",5,far_grad,0.01,0.05712091426713051,10.0,0.13001926932312738,0.07289835505599687,127.62112790261358,1->10,0.07167312546299381,0:0.0606706; 0.01:0.0571209; 0.1:0.0574381; 1:0.0583461; 10:0.130019
discontinuous_gradient,smoothy_relu_w0_05,"42,43,44,45,46",5,near_far_ratio,10.0,2.5486438034904646,1.0,3.302676025501298,0.7540322220108333,29.585625930863994,1->10,0.7540322220108333,0:3.07604; 0.01:2.99984; 0.1:3.18213; 1:3.30268; 10:2.54864
discontinuous_gradient,smoothy_relu_w0_05,"42,43,44,45,46",5,neurons,10.0,144.8,0.01,149.0,4.199999999999989,2.9005524861878373,0->0.01,2.0,0:147; 0.01:149; 0.1:147.6; 1:146.4; 10:144.8
discontinuous_gradient,smoothy_relu_w0_05,"42,43,44,45,46",5,near_score,0.01,25.52684374180721,10.0,31.190414344365955,5.663570602558746,22.186724923156465,1->10,3.0729562267370234,0:27.3281; 0.01:25.5268; 0.1:26.9556; 1:28.1175; 10:31.1904
discontinuous_gradient,smoothy_relu_w0_05,"42,43,44,45,46",5,eval_h1,0.01,0.060278260450910594,10.0,0.1028916858228639,0.042613425371953305,70.69451748140082,1->10,0.03733005596237367,0:0.0652075; 0.01:0.0602783; 0.1:0.0636151; 1:0.0655616; 10:0.102892
discontinuous_gradient,smoothy_relu_w0_1,"42,43,44,45,46",5,near_grad,0.0,0.17438970878029628,1.0,0.18498104969285797,0.010591340912561698,6.073374963831799,1->10,0.008784916476960059,0:0.17439; 0.01:0.176991; 0.1:0.182589; 1:0.184981; 10:0.176196
discontinuous_gradient,smoothy_relu_w0_1,"42,43,44,45,46",5,far_grad,0.0,0.051103513633918754,0.01,0.06705880943805302,0.015955295804134267,31.221524058855156,0->0.01,0.015955295804134267,0:0.0511035; 0.01:0.0670588; 0.1:0.0535231; 1:0.0570274; 10:0.0521177
discontinuous_gradient,smoothy_relu_w0_1,"42,43,44,45,46",5,near_far_ratio,0.01,2.93564591694215,0.1,3.427434891781204,0.49178897483905404,16.752326021365516,0.01->0.1,0.49178897483905404,0:3.41948; 0.01:2.93565; 0.1:3.42743; 1:3.27071; 10:3.39993
discontinuous_gradient,smoothy_relu_w0_1,"42,43,44,45,46",5,neurons,1.0,146.2,0.0,147.8,1.6000000000000227,1.0943912448700566,0->0.01,1.4000000000000057,0:147.8; 0.01:146.4; 0.1:147.2; 1:146.2; 10:146.4
discontinuous_gradient,smoothy_relu_w0_1,"42,43,44,45,46",5,near_score,0.0,25.776761446907834,1.0,27.037979885350936,1.2612184384431018,4.892850643944633,1->10,1.2505134247594007,0:25.7768; 0.01:25.8955; 0.1:26.8774; 1:27.038; 10:25.7875
discontinuous_gradient,smoothy_relu_w0_1,"42,43,44,45,46",5,eval_h1,0.0,0.0599933785505451,0.01,0.06623020902185878,0.006236830471313674,10.395864713735156,0->0.01,0.006236830471313674,0:0.0599934; 0.01:0.0662302; 0.1:0.0623621; 1:0.0640298; 10:0.0604854
discontinuous_gradient,smoothy_relu_w0_125,"42,43,44,45,46",5,near_grad,1.0,0.18076008825228304,0.01,0.18603144140715736,0.005271353154874314,2.916215192104353,0->0.01,0.004660263347386867,0:0.181371; 0.01:0.186031; 0.1:0.18365; 1:0.18076; 10:0.183333
discontinuous_gradient,smoothy_relu_w0_125,"42,43,44,45,46",5,far_grad,0.01,0.04965051306257034,1.0,0.05127468561460943,0.001624172552039095,3.271210007421853,0.1->1,0.0015617475690006266,0:0.0504399; 0.01:0.0496505; 0.1:0.0497129; 1:0.0512747; 10:0.0498447
discontinuous_gradient,smoothy_relu_w0_125,"42,43,44,45,46",5,near_far_ratio,1.0,3.54424518179183,0.01,3.7671067457068275,0.22286156391499734,6.287983829671946,0.1->1,0.15503606533499115,0:3.61681; 0.01:3.76711; 0.1:3.69928; 1:3.54425; 10:3.69509
discontinuous_gradient,smoothy_relu_w0_125,"42,43,44,45,46",5,neurons,0.01,146.2,10.0,147.2,1.0,0.6839945280437757,0.01->0.1,0.8000000000000114,0:146.8; 0.01:146.2; 0.1:147; 1:147; 10:147.2
discontinuous_gradient,smoothy_relu_w0_125,"42,43,44,45,46",5,near_score,1.0,26.571264718438968,0.01,27.197153381681197,0.6258886632422289,2.355509494464888,0->0.01,0.6129551642728259,0:26.5842; 0.01:27.1972; 0.1:26.9932; 1:26.5713; 10:26.9888
discontinuous_gradient,smoothy_relu_w0_125,"42,43,44,45,46",5,eval_h1,0.0,0.06098558504844009,1.0,0.06213637287330849,0.001150787824868403,1.8869833321338916,0->0.01,0.0009871930323629846,0:0.0609856; 0.01:0.0619728; 0.1:0.0617132; 1:0.0621364; 10:0.061306
discontinuous_gradient,smoothy_relu_w0_2,"42,43,44,45,46",5,near_grad,0.0,0.18947924781457903,0.1,0.19529559183789022,0.005816344023311187,3.0696469879397856,0->0.01,0.004335304898944292,0:0.189479; 0.01:0.193815; 0.1:0.195296; 1:0.194941; 10:0.192542
discontinuous_gradient,smoothy_relu_w0_2,"42,43,44,45,46",5,far_grad,0.1,0.04451562175215655,10.0,0.048760163054106985,0.004244541301950434,9.534947811314819,0.01->0.1,0.0041561395780006435,0:0.0463562; 0.01:0.0486718; 0.1:0.0445156; 1:0.0456606; 10:0.0487602
discontinuous_gradient,smoothy_relu_w0_2,"42,43,44,45,46",5,near_far_ratio,10.0,3.9831954685024344,0.1,4.396151460865884,0.4129559923634494,10.367454864541429,0.01->0.1,0.38977045121195086,0:4.10241; 0.01:4.00638; 0.1:4.39615; 1:4.30915; 10:3.9832
discontinuous_gradient,smoothy_relu_w0_2,"42,43,44,45,46",5,neurons,0.0,147.4,1.0,149.0,1.5999999999999943,1.085481682496604,0.1->1,1.4000000000000057,0:147.4; 0.01:148.4; 0.1:147.6; 1:149; 10:148
discontinuous_gradient,smoothy_relu_w0_2,"42,43,44,45,46",5,near_score,0.0,27.92655086793444,1.0,29.03775249300469,1.1112016250702474,3.9790149178291143,0->0.01,0.8332849985614352,0:27.9266; 0.01:28.7598; 0.1:28.8186; 1:29.0378; 10:28.4885
discontinuous_gradient,smoothy_relu_w0_2,"42,43,44,45,46",5,eval_h1,0.0,0.06309359947311938,10.0,0.0646527352149651,0.001559135741845727,2.4711472397608043,0->0.01,0.001185513924587392,0:0.0630936; 0.01:0.0642791; 0.1:0.0643632; 1:0.0641073; 10:0.0646527
discontinuous_gradient,smoothy_relu_w0_25,"42,43,44,45,46",5,near_grad,0.01,0.1994548981704037,0.0,0.20465991072071463,0.005205012550310917,2.609618815108782,0->0.01,0.005205012550310917,0:0.20466; 0.01:0.199455; 0.1:0.201335; 1:0.200055; 10:0.202584
discontinuous_gradient,smoothy_relu_w0_25,"42,43,44,45,46",5,far_grad,0.01,0.04251861182231666,0.1,0.04662598928122296,0.004107377458906304,9.660187110696011,0.01->0.1,0.004107377458906304,0:0.0446039; 0.01:0.0425186; 0.1:0.046626; 1:0.0465632; 10:0.0426691
discontinuous_gradient,smoothy_relu_w0_25,"42,43,44,45,46",5,near_far_ratio,1.0,4.349721051263419,10.0,4.785926753695679,0.4362057024322601,10.028360377398451,1->10,0.4362057024322601,0:4.66005; 0.01:4.71255; 0.1:4.3886; 1:4.34972; 10:4.78593
discontinuous_gradient,smoothy_relu_w0_25,"42,43,44,45,46",5,neurons,0.0,146.6,0.1,148.6,2.0,1.364256480218281,0->0.01,1.8000000000000114,0:146.6; 0.01:148.4; 0.1:148.6; 1:148.2; 10:146.6
discontinuous_gradient,smoothy_relu_w0_25,"42,43,44,45,46",5,near_score,0.01,29.597668936277792,0.0,30.008066956051554,0.410398019773762,1.3865889934012274,0->0.01,0.410398019773762,0:30.0081; 0.01:29.5977; 0.1:29.9037; 1:29.6396; 10:29.7007
discontinuous_gradient,smoothy_relu_w0_25,"42,43,44,45,46",5,eval_h1,0.01,0.0654460835064335,0.0,0.06717495198182832,0.0017288684753948291,2.641668351666724,0->0.01,0.0017288684753948291,0:0.067175; 0.01:0.0654461; 0.1:0.0671455; 1:0.0666679; 10:0.0661795
discontinuous_gradient,snake,"42,43,44,45,46",5,near_grad,0.1,0.23423792115459183,0.01,0.24333226539714736,0.009094344242555535,3.8825243144782995,0.01->0.1,0.009094344242555535,0:0.241092; 0.01:0.243332; 0.1:0.234238; 1:0.239751; 10:0.243283
discontinuous_gradient,snake,"42,43,44,45,46",5,far_grad,10.0,0.03197756102960011,0.1,0.036544390166748306,0.004566829137148197,14.28135539455589,0.01->0.1,0.00353253953300689,0:0.0326363; 0.01:0.0330119; 0.1:0.0365444; 1:0.0337124; 10:0.0319776
discontinuous_gradient,snake,"42,43,44,45,46",5,near_far_ratio,0.1,6.525985367876461,10.0,7.692250008401847,1.1662646405253856,17.871088805473143,0.01->0.1,1.0718253953843098,0:7.50809; 0.01:7.59781; 0.1:6.52599; 1:7.14788; 10:7.69225
discontinuous_gradient,snake,"42,43,44,45,46",5,neurons,0.1,127.4,0.0,131.6,4.199999999999989,3.2967032967032877,0.01->0.1,4.0,0:131.6; 0.01:131.4; 0.1:127.4; 1:128.4; 10:131.6
discontinuous_gradient,snake,"42,43,44,45,46",5,near_score,0.1,29.86279744363659,10.0,32.020503115110564,2.1577056714739733,7.225397002897847,0.01->0.1,2.1116554500902645,0:31.7509; 0.01:31.9745; 0.1:29.8628; 1:30.7555; 10:32.0205
discontinuous_gradient,snake,"42,43,44,45,46",5,eval_h1,0.1,0.06739541963988585,10.0,0.06933753100501071,0.0019421113651248573,2.88166670005491,0.01->0.1,0.0016463719444371888,0:0.0688082; 0.01:0.0690418; 0.1:0.0673954; 1:0.0685605; 10:0.0693375
discontinuous_gradient,softplus,"42,43,44,45,46",5,near_grad,1.0,0.3313212306630315,10.0,0.3409016580607526,0.009580427397721136,2.8915827031515704,1->10,0.009580427397721136,0:0.333939; 0.01:0.338649; 0.1:0.339338; 1:0.331321; 10:0.340902
discontinuous_gradient,softplus,"42,43,44,45,46",5,far_grad,0.0,0.09026749698747907,1.0,0.10051082783852228,0.010243330851043203,11.3477510653298,0->0.01,0.009161530214164965,0:0.0902675; 0.01:0.099429; 0.1:0.0979395; 1:0.100511; 10:0.100253
discontinuous_gradient,softplus,"42,43,44,45,46",5,near_far_ratio,1.0,3.443115766149947,10.0,4.0475108891212965,0.6043951229713493,17.55372645071348,1->10,0.6043951229713493,0:4.02322; 0.01:3.60076; 0.1:3.60798; 1:3.44312; 10:4.04751
discontinuous_gradient,softplus,"42,43,44,45,46",5,neurons,0.01,37.0,1.0,42.8,5.799999999999997,15.675675675675668,0.1->1,5.199999999999996,0:39.6; 0.01:37; 0.1:37.6; 1:42.8; 10:38.4
discontinuous_gradient,softplus,"42,43,44,45,46",5,near_score,0.01,12.39541857484022,1.0,14.064555365621151,1.6691367907809322,13.465755760510476,0.1->1,1.4513907407783098,0:13.2054; 0.01:12.3954; 0.1:12.6132; 1:14.0646; 10:12.9431
discontinuous_gradient,softplus,"42,43,44,45,46",5,eval_h1,0.0,0.1126992102644853,10.0,0.11819641593757567,0.005497205673090366,4.877767697031228,0->0.01,0.0036830767508677503,0:0.112699; 0.01:0.116382; 0.1:0.11655; 1:0.116036; 10:0.118196
discontinuous_gradient,softplus_b0_15,"42,43,44,45,46",5,near_grad,0.0,0.29933976820306446,0.01,0.314684307198951,0.015344538995886559,5.126127773800244,0->0.01,0.015344538995886559,0:0.29934; 0.01:0.314684; 0.1:0.300496; 1:0.310836; 10:0.302343
discontinuous_gradient,softplus_b0_15,"42,43,44,45,46",5,far_grad,0.1,0.04860926932686862,10.0,0.059469789757634894,0.010860520430766275,22.342488544182164,0.1->1,0.010450398650358045,0:0.0517789; 0.01:0.0567673; 0.1:0.0486093; 1:0.0590597; 10:0.0594698
discontinuous_gradient,softplus_b0_15,"42,43,44,45,46",5,near_far_ratio,10.0,5.2047744987489875,0.1,6.4616621969808055,1.256887698231818,24.14874455240898,0.1->1,0.8971652094722495,0:5.92487; 0.01:5.89028; 0.1:6.46166; 1:5.5645; 10:5.20477
discontinuous_gradient,softplus_b0_15,"42,43,44,45,46",5,neurons,10.0,53.4,0.1,61.2,7.800000000000004,14.606741573033716,0.1->1,4.0,0:60.8; 0.01:57.6; 0.1:61.2; 1:57.2; 10:53.4
discontinuous_gradient,softplus_b0_15,"42,43,44,45,46",5,near_score,10.0,16.186768091488823,0.1,18.387074005287896,2.200305913799074,13.593238016154805,1->10,1.5048001273313218,0:18.1148; 0.01:18.2165; 0.1:18.3871; 1:17.6916; 10:16.1868
discontinuous_gradient,softplus_b0_15,"42,43,44,45,46",5,eval_h1,0.1,0.09200764814198722,1.0,0.09880110359778523,0.006793455455798,7.383576901470478,0.1->1,0.006793455455798,0:0.0926965; 0.01:0.0972577; 0.1:0.0920076; 1:0.0988011; 10:0.0965975
discontinuous_gradient,softplus_b0_2,"42,43,44,45,46",5,near_grad,0.1,0.26839942625894714,0.01,0.2940690181910662,0.02566959193211904,9.563951864544396,0.01->0.1,0.02566959193211904,0:0.283664; 0.01:0.294069; 0.1:0.268399; 1:0.278286; 10:0.280349
discontinuous_gradient,softplus_b0_2,"42,43,44,45,46",5,far_grad,0.1,0.034322806672819076,0.01,0.06987731435092609,0.035554507678107014,103.58857892080063,0.01->0.1,0.035554507678107014,0:0.0468314; 0.01:0.0698773; 0.1:0.0343228; 1:0.0656039; 10:0.0653544
discontinuous_gradient,softplus_b0_2,"42,43,44,45,46",5,near_far_ratio,0.01,5.432400510168293,0.1,8.500098452610844,3.0676979424425515,56.470393460505655,0.01->0.1,3.0676979424425515,0:6.48507; 0.01:5.4324; 0.1:8.5001; 1:5.50449; 10:6.08963
discontinuous_gradient,softplus_b0_2,"42,43,44,45,46",5,neurons,1.0,43.2,0.1,52.6,9.399999999999999,21.759259259259252,0.1->1,9.399999999999999,0:52; 0.01:44.6; 0.1:52.6; 1:43.2; 10:51.8
discontinuous_gradient,softplus_b0_2,"42,43,44,45,46",5,near_score,1.0,11.855436723740326,0.0,14.704670613860259,2.849233890119933,24.033141557867598,1->10,2.484253932752207,0:14.7047; 0.01:13.1373; 0.1:14.012; 1:11.8554; 10:14.3397
discontinuous_gradient,softplus_b0_2,"42,43,44,45,46",5,eval_h1,0.1,0.0778612651857659,0.01,0.09626841139209864,0.018407146206332742,23.640954410920383,0.01->0.1,0.018407146206332742,0:0.08488; 0.01:0.0962684; 0.1:0.0778613; 1:0.0896971; 10:0.0912682
discontinuous_gradient,softplus_b0_25,"42,43,44,45,46",5,near_grad,1.0,0.280626185784231,10.0,0.3079840767814871,0.027357890997256107,9.74887319257197,1->10,0.027357890997256107,0:0.291722; 0.01:0.291146; 0.1:0.304711; 1:0.280626; 10:0.307984
discontinuous_gradient,softplus_b0_25,"42,43,44,45,46",5,far_grad,1.0,0.04834907515907256,10.0,0.07405242591380495,0.025703350754732394,53.16203189030233,1->10,0.025703350754732394,0:0.0589368; 0.01:0.0619789; 0.1:0.057507; 1:0.0483491; 10:0.0740524
discontinuous_gradient,softplus_b0_25,"42,43,44,45,46",5,near_far_ratio,0.01,4.85649954700422,1.0,6.526945415955383,1.6704458689511625,34.39608822740637,1->10,1.5694627372929855,0:5.5063; 0.01:4.8565; 0.1:5.67336; 1:6.52695; 10:4.95748
discontinuous_gradient,softplus_b0_25,"42,43,44,45,46",5,neurons,10.0,38.4,0.0,48.6,10.200000000000003,26.56250000000001,1->10,7.600000000000001,0:48.6; 0.01:47.2; 0.1:44.4; 1:46; 10:38.4
discontinuous_gradient,softplus_b0_25,"42,43,44,45,46",5,near_score,10.0,11.767984281784289,0.0,14.443000261686215,2.675015979901927,22.731301434882056,1->10,1.0803123023675152,0:14.443; 0.01:14.022; 0.1:13.6185; 1:12.8483; 10:11.768
discontinuous_gradient,softplus_b0_25,"42,43,44,45,46",5,eval_h1,1.0,0.08502895160521005,10.0,0.1012315151050192,0.01620256349980914,19.055349023986256,1->10,0.01620256349980914,0:0.0917501; 0.01:0.0909785; 0.1:0.0936252; 1:0.085029; 10:0.101232
discontinuous_gradient,softplus_b0_28,"42,43,44,45,46",5,near_grad,10.0,0.2892984149364609,0.0,0.3254679904388951,0.036169575502434215,12.502514232709569,0->0.01,0.0222842552951798,0:0.325468; 0.01:0.303184; 0.1:0.312234; 1:0.303426; 10:0.289298
discontinuous_gradient,softplus_b0_28,"42,43,44,45,46",5,far_grad,10.0,0.06027693400101189,0.1,0.0978635552788097,0.03758662127779781,62.356557944979144,0.01->0.1,0.033284980206655226,0:0.0964177; 0.01:0.0645786; 0.1:0.0978636; 1:0.0813427; 10:0.0602769
discontinuous_gradient,softplus_b0_28,"42,43,44,45,46",5,near_far_ratio,0.1,4.535939089500488,10.0,6.034826566299866,1.4988874767993785,33.04470027538313,0.01->0.1,1.0989837319583105,0:4.69988; 0.01:5.63492; 0.1:4.53594; 1:5.28627; 10:6.03483
discontinuous_gradient,softplus_b0_28,"42,43,44,45,46",5,neurons,0.0,41.0,10.0,50.4,9.399999999999999,22.92682926829268,0->0.01,5.600000000000001,0:41; 0.01:46.6; 0.1:43.8; 1:45.2; 10:50.4
discontinuous_gradient,softplus_b0_28,"42,43,44,45,46",5,near_score,0.0,12.514769549971094,10.0,14.46503766743174,1.9502681174606469,15.583731763284058,0->0.01,1.3869188999753526,0:12.5148; 0.01:13.9017; 0.1:13.2735; 1:13.4182; 10:14.465
discontinuous_gradient,softplus_b0_28,"42,43,44,45,46",5,eval_h1,10.0,0.09062099250733938,0.0,0.1164304298861673,0.025809437378827918,28.48063860781222,0->0.01,0.02064648901753506,0:0.11643; 0.01:0.0957839; 0.1:0.111577; 1:0.10316; 10:0.090621
discontinuous_gradient,softplus_b0_3,"42,43,44,45,46",5,near_grad,0.01,0.2943999559009995,0.0,0.3204896693910602,0.02608971349006073,8.86199639881541,0->0.01,0.02608971349006073,0:0.32049; 0.01:0.2944; 0.1:0.31142; 1:0.305443; 10:0.294551
discontinuous_gradient,softplus_b0_3,"42,43,44,45,46",5,far_grad,0.01,0.06754535029504796,0.0,0.10791272345565671,0.04036737316060875,59.76336340588681,0->0.01,0.04036737316060875,0:0.107913; 0.01:0.0675454; 0.1:0.0798301; 1:0.0869609; 10:0.0726484
discontinuous_gradient,softplus_b0_3,"42,43,44,45,46",5,near_far_ratio,0.0,3.530350921074386,10.0,5.7127456915425965,2.1823947704682105,61.81806906051271,0->0.01,1.6030748174263554,0:3.53035; 0.01:5.13343; 0.1:4.2119; 1:4.3719; 10:5.71275
discontinuous_gradient,softplus_b0_3,"42,43,44,45,46",5,neurons,0.01,37.0,10.0,42.4,5.399999999999999,14.59459459459459,1->10,2.799999999999997,0:37.8; 0.01:37; 0.1:37; 1:39.6; 10:42.4
discontinuous_gradient,softplus_b0_3,"42,43,44,45,46",5,near_score,0.01,10.77540083726933,10.0,12.291949996690953,1.516549159421622,14.074178606667417,0->0.01,1.0736935671540841,0:11.8491; 0.01:10.7754; 0.1:11.4739; 1:12.0708; 10:12.2919
discontinuous_gradient,softplus_b0_3,"42,43,44,45,46",5,eval_h1,0.01,0.0951634676733471,0.0,0.11780801126634768,0.022644543593000582,23.795416609584887,0->0.01,0.022644543593000582,0:0.117808; 0.01:0.0951635; 0.1:0.103896; 1:0.104581; 10:0.0987903
discontinuous_gradient,softplus_b0_35,"42,43,44,45,46",5,near_grad,0.1,0.28217734524503874,0.0,0.31186960767026445,0.029692262425225713,10.522553608774432,0.1->1,0.029599508535721963,0:0.31187; 0.01:0.299733; 0.1:0.282177; 1:0.311777; 10:0.307502
discontinuous_gradient,softplus_b0_35,"42,43,44,45,46",5,far_grad,10.0,0.054386547154568005,1.0,0.075692219928213,0.021305672773644993,39.17452732032006,1->10,0.021305672773644993,0:0.0593536; 0.01:0.0661819; 0.1:0.0622198; 1:0.0756922; 10:0.0543865
discontinuous_gradient,softplus_b0_35,"42,43,44,45,46",5,near_far_ratio,1.0,4.507914539102615,10.0,5.909899972200548,1.4019854330979324,31.10053265067052,1->10,1.4019854330979324,0:5.47155; 0.01:5.85651; 0.1:5.05367; 1:4.50791; 10:5.9099
discontinuous_gradient,softplus_b0_35,"42,43,44,45,46",5,neurons,0.0,36.2,0.1,44.6,8.399999999999999,23.204419889502756,0.1->1,7.800000000000004,0:36.2; 0.01:38; 0.1:44.6; 1:36.8; 10:42
discontinuous_gradient,softplus_b0_35,"42,43,44,45,46",5,near_score,0.0,11.268736276505932,10.0,12.902988818539946,1.6342525420340142,14.502536060243507,1->10,1.4155875902797437,0:11.2687; 0.01:11.4309; 0.1:12.363; 1:11.4874; 10:12.903
discontinuous_gradient,softplus_b0_35,"42,43,44,45,46",5,eval_h1,0.1,0.08861319267915233,1.0,0.10198859143489744,0.013375398755745116,15.094139316449539,0.1->1,0.013375398755745116,0:0.0965297; 0.01:0.0966708; 0.1:0.0886132; 1:0.101989; 10:0.0937369
discontinuous_gradient,softplus_b0_5,"42,43,44,45,46",5,near_grad,0.0,0.3932372065528771,0.01,0.40598679526771114,0.01274958871483406,3.24221322458196,0->0.01,0.01274958871483406,0:0.393237; 0.01:0.405987; 0.1:0.404487; 1:0.396284; 10:0.400222
discontinuous_gradient,softplus_b0_5,"42,43,44,45,46",5,far_grad,0.0,0.15552132780255942,10.0,0.17066117245043383,0.015139844647874406,9.734899297603123,0->0.01,0.010470755662635445,0:0.155521; 0.01:0.165992; 0.1:0.165312; 1:0.162829; 10:0.170661
discontinuous_gradient,softplus_b0_5,"42,43,44,45,46",5,near_far_ratio,10.0,2.4271981831562597,0.0,3.012698934671053,0.5855007515147932,24.12249463508681,0->0.01,0.49128707157652407,0:3.0127; 0.01:2.52141; 0.1:2.62029; 1:2.68522; 10:2.4272
discontinuous_gradient,softplus_b0_5,"42,43,44,45,46",5,neurons,10.0,24.2,0.01,26.4,2.1999999999999993,9.090909090909088,0.01->0.1,1.1999999999999993,0:25.6; 0.01:26.4; 0.1:25.2; 1:24.8; 10:24.2
discontinuous_gradient,softplus_b0_5,"42,43,44,45,46",5,near_score,10.0,9.482695711291417,0.01,10.522147399847137,1.0394516885557206,10.961563253769757,0->0.01,0.723533270888483,0:9.79861; 0.01:10.5221; 0.1:10.0256; 1:9.52465; 10:9.4827
discontinuous_gradient,softplus_b0_5,"42,43,44,45,46",5,eval_h1,0.0,0.15808177654438837,0.1,0.16721249235115102,0.00913071580676264,5.775944581568384,0->0.01,0.007314651776588965,0:0.158082; 0.01:0.165396; 0.1:0.167212; 1:0.162278; 10:0.166522
